Word	True	Predict
,	O	O
kui	JV	JV
w	JV	JV
ra	JV	JV
ming	JV	JV
1	O	O
2	O	O
,	O	O
tp	JV	JV
nyepam	MIX-JV-EN	MIX-JV-EN
🙄	O	O
🤣	O	O

@udatria	O	O
@syifaifafa45	O	O
@kadeennn	O	O
@adekumala	O	O
@Parapparaa	O	O
Bisa	ID	ID
disearch	MIX-ID-EN	MIX-ID-EN
di	ID	ID
google	O	O
/	O	O
di	ID	ID
yutub	O	O
ka	ID	ID
,	O	O
karena	ID	ID
sudah	ID	ID
banyak	ID	ID
penjelasan	ID	ID
tentang	ID	ID
kurikulum	ID	ID
sekolah	ID	ID
penggerak	ID	ID

@worksfess	O	O
Kalau	ID	ID
yg	ID	ID
A	O	O
itu	ID	ID
,	O	O
bagian	ID	ID
tanggal	ID	ID
nya	ID	ID
kayak	ID	ID
opsi	ID	ID
menu	ID	EN
lainnya	ID	ID
,	O	O
istilahnya	ID	ID
bisa	ID	ID
di	ID	ID
klik	ID	ID
trs	ID	ID
nanti	ID	ID
muncul	ID	ID
menu	ID	EN
lainnya	ID	ID
,	O	O
krna	ID	ID
bentuknya	ID	ID
menyerupai	ID	ID
menu	ID	EN
tombol	ID	ID
like	EN	EN
di	ID	ID
tokped	O	O
gitu	ID	ID
sih	ID	ID
jadi	ID	ID
kurang	ID	ID
jelas	ID	ID
tujuannya	ID	ID
kalo	ID	ID
cuma	ID	ID
buat	ID	ID
tanggal	ID	ID
doang	ID	ID
.	O	O
Trs	ID	ID
yg	ID	ID
b	O	O
lumayan	ID	ID
sih	ID	ID

"	O	O
e	JV	JV
e	JV	JV
piye	JV	JV
iki	JV	JV
kok	JV	JV
pintune	MIX-ID-JV	MIX-ID-JV
gaiso	JV	JV
dibuka	JV	JV
"	O	O
https://t.co/rzFLeiElU4	O	JV

skip	EN	EN
event	EN	EN
oa	O	O
soalnya	ID	ID
mau	ID	ID
nonton	ID	ID
caratland	O	O
WOKWOKWOKWOWKOK	O	ID

@hiirieke	O	O
Kunjungi	ID	ID
toko	ID	ID
ini	ID	ID
di	ID	ID
Shopee	O	O
!	O	O
https://t.co/JCrQtb4pCx	O	JV
:	O	O
https://t.co/r31RQVhn27	O	O
case	EN	EN
hpku	MIX-JV-EN	O
ra	JV	JV
akeh	JV	JV
pilihane	JV	JV
nde	JV	JV
indo	O	O
,	O	O
ono	JV	JV
polosan	JV	JV
tp	JV	JV
larang	JV	JV
hadddehhh	O	JV
cus	O	JV
tuku	JV	JV

@arsbestie	O	O
@starfess	O	O
no	EN	EN
worries	EN	EN
!	O	O
sering2	ID	ID
interact	EN	O
biar	ID	ID
bisa	ID	ID
ngehype	MIX-ID-EN	EN
trejo	O	ID
bareng	ID	ID
yaa	ID	ID
🤗	O	O

@LordRio82	O	O
Kui	JV	JV
ketoke	JV	JV
lanangan	JV	JV
tipe	ID	JV
investor	ID	JV
,	O	O
ra	JV	JV
perlu	JV	JV
nyambut	JV	JV
gawe	JV	JV
kabeh	JV	JV
wis	JV	JV
dihandle	MIX-JV-EN	MIX-JV-EN
bawahan	ID	JV
e	JV	JV
,	O	O
saham	ID	JV
e	JV	JV
ng	JV	JV
ndi2	JV	JV
.	O	O
Karyawan	ID	JV
e	JV	JV
wakeh	JV	JV
..	O	O

@ankalim23	O	O
4th	ID	ID
😂	O	O
bahkan	ID	ID
disaat	ID	ID
semua	ID	ID
org	ID	ID
bilang	ID	ID
"	O	O
jadian	ID	ID
wae	JV	JV
ngopo	JV	JV
"	O	O
tapi	ID	ID
kita	ID	ID
sll	ID	ID
bilang	ID	ID
just	EN	EN
friend	EN	EN
😌	O	O

@jowoshitpost	O	O
Kok	JV	JV
kesuwen	JV	JV
,	O	O
pintune	MIX-ID-JV	MIX-ID-JV
dibuka	JV	ID
mobile	MIX-ID-JV	O
dimiringke	JV	O

Komentar	ID	O
baik-baik	ID	ID
malah	ID	ID
diblock	MIX-ID-EN	MIX-ID-EN
.	O	O
Aneh	ID	ID
.	O	O
https://t.co/Up4Ov841cP	O	ID

di	ID	ID
hapusin	ID	O
akun	ID	ID
tinder	O	ID
sama	ID	ID
org	ID	ID
yg	ID	ID
di	ID	ID
syg	ID	ID
tuh	ID	ID
the	EN	EN
high	EN	EN
level	EN	EN
of	EN	EN
happiness	EN	EN
,	O	O
bener	ID	ID
gak	ID	ID
si	ID	ID
?	O	O
😊	O	O

@ursilverlight	O	O
@knockknock_vid	O	ID
@knockknock0408	O	O
@weareoneEXO	O	O
Ni	ID	ID
akun	ID	ID
di	ID	ID
switch	EN	EN
jadi	ID	ID
akun	ID	ID
alter	EN	EN
apa	ID	ID
gimana	ID	ID
yuuuu	O	ID
gue	ID	ID
mengkaget	ID	ID
pas	ID	ID
lewat	ID	ID
tl	EN	EN
ternyata	ID	ID
lu	ID	ID
😂	O	O
😂	O	O
😂	O	O

Lagi	JV	ID
radan	JV	EN
error	EN	EN
apa	JV	ID
ya	JV	ID
nyolokna	JV	ID
flashdisk	EN	EN
neng	JV	JV
laptop	JV	ID
mahad	ID	O
eh	JV	ID
data	JV	ID
ne	JV	JV
durung	JV	JV
dicopy	MIX-JV-EN	MIX-JV-EN
neng	JV	JV
flashdisk	EN	EN
kan	ID	ID
lucu	JV	ID
nemen	JV	ID
..	O	O

ini	ID	ID
daritadi	ID	ID
apaan	ID	ID
akun	ID	ID
mandiri	ID	ID
ngefollow	MIX-ID-EN	MIX-ID-EN
gue	ID	ID

@bagaswarass__	O	O
Jauh	ID	O
amat	ID	ID
explorenya	MIX-ID-EN	MIX-ID-EN

AAAAA	O	O
DEMI	ID	O
APA	ID	ID
MAU	ID	ID
NONTON	ID	ID
WANPIS	O	ID
BANGETTTTTT	ID	ID
😭	O	O
Tapi	ID	ID
dia	ID	ID
udah	ID	ID
mau	ID	ID
eps	ID	ID
1000	O	ID
an	ID	ID
dan	ID	ID
aku	ID	ID
masih	ID	ID
di	ID	ID
eps	ID	ID
9	O	O
😭	O	O
Mana	ID	ID
kalo	ID	ID
di	ID	ID
kos	EN	ID
aga	ID	ID
kurang	ID	ID
suka	ID	ID
maraton	ID	ID
jadine	MIX-ID-JV	MIX-ID-JV
banyak	ID	ID
banget	ID	ID
anime	ID	ID
yang	ID	ID
mangkrak	ID	ID
kek	ID	ID
Your	EN	EN
Lie	EN	ID
in	EN	EN
April	EN	ID
sama	ID	ID
Kimetsu	O	ID
no	O	EN
Yaiba	O	O
HAAAAHHHH	O	ID
PENGEN	ID	ID
BANGET	ID	ID
NONTON	ID	ID
ASTAGHFIRULLAH	ID	ID
😭	O	O
✌	O	O
🏻	O	O

@Ripkaaaa_Azalea	O	O
Anjir	JV	ID
cuk	JV	JV
serem	ID	JV
cuk	JV	JV
,	O	O
haruse	MIX-ID-JV	MIX-ID-JV
koe	JV	JV
sing	JV	JV
nyetir	ID	O
wkwkwkwkwk	O	O

@Unitedtalkz	O	O
gua	ID	ID
bingungnya	ID	EN
pemain	ID	ID
MU	O	O
tuh	ID	ID
kenapa	ID	ID
tiap	ID	ID
moment	EN	EN
menyerang	ID	ID
sekecil	ID	EN
apapun	ID	ID
gk	ID	ID
bisa	ID	ID
manfaatin	ID	ID
,	O	O
giliran	ID	ID
peluangnya	ID	ID
bagus	ID	ID
passingnya	MIX-ID-EN	MIX-ID-EN
gk	ID	ID
karuan	ID	ID
.	O	O
Giliran	ID	ID
ada	ID	ID
momentum	ID	ID
nyerang	ID	ID
malah	ID	ID
mundur	ID	ID
.	O	O

@DanndiS	O	O
Awadewe	JV	O
mung	JV	JV
wayang	JV	JV
,	O	O
kabeh	JV	JV
uwis	JV	JV
diatur	JV	JV
dalang	JV	JV
jarene	JV	JV
Happy	O	EN
Asmara	O	O
kang	ID	JV

Rela-relain	ID	O
download	EN	EN
Twitter	O	O
lagi	ID	ID
,	O	O
buka	ID	ID
akun	ID	ID
yang	ID	ID
udah	ID	ID
lama	ID	ID
gak	ID	ID
dipake	ID	ID
demi	ID	ID
liat	ID	ID
kehebohan	ID	ID
#bibitunggul	O	ID
ya	ID	ID
boleh	ID	ID
lah	ID	ID
cukup	ID	ID
menghibur	ID	ID
,	O	O
duh	ID	ID
saya	ID	ID
mah	ID	ID
apa	ID	ID
atuh	ID	ID
bibit	ID	ID
pohon	ID	ID
gagal	ID	ID

Lhoo	ID	O
...	O	O
lhaaa	ID	O
...	O	O
Jebulnya	MIX-ID-JV	MIX-ID-JV
@GeronimoFM	O	O
iso	JV	JV
nyetel	JV	JV
siam	EN	O
shade	EN	JV
to	JV	JV
...	O	O
Walah	JV	JV
...	O	O
Lah	JV	JV
kok	JV	JV
apik	JV	JV
tenan	JV	JV
🤣	O	O

@rwn_ind	O	O
Iyo	JV	JV
sakjane	JV	JV
vdb	O	JV
sek	JV	JV
di	ID	JV
pasang	ID	JV
,	O	O
kadang	ID	ID
nganti	JV	JV
ra	JV	JV
paham	ID	JV
ole	O	JV
ki	JV	JV
strategine	MIX-ID-JV	MIX-ID-JV
piye	JV	JV

Huhuhu	O	O
gk	ID	ID
nyangka	ID	ID
,	O	O
Awalnya	ID	ID
mau	ID	ID
berhenti	ID	ID
kerja	ID	ID
di	ID	ID
semester	ID	ID
5.	O	O
Tp	ID	ID
karena	ID	ID
korona	O	ID
,	O	O
akhirnya	ID	ID
kerjaan	ID	ID
bisa	ID	ID
diremote	MIX-ID-EN	MIX-ID-EN
dan	ID	ID
masih	ID	ID
bisa	ID	ID
kerja	ID	ID
sampe	ID	ID
sekarang	ID	ID
❤	O	O

@ngalamfess	O	O
Biasae	JV	JV
penipu	ID	JV
iku	JV	JV
gae	JV	JV
btpn	O	JV
trus	JV	JV
postingane	MIX-ID-JV	MIX-ID-JV
gaiso	JV	JV
di	ID	JV
komen	ID	JV
,	O	O
marigitu	MIX-ID-JV	JV
akeh	JV	JV
acc	EN	EN
serupa	EN	O
,	O	O
ojo	JV	JV
lali	JV	JV
segurunge	JV	JV
trf	ID	JV
cek	ID	ID
di	ID	ID
cekrekening	ID	JV
.	O	O
Oiyo	JV	JV
lek	JV	JV
regone	ID	JV
sangat	ID	ID
ga	ID	ID
masuk	ID	ID
akal	ID	ID
,	O	O
lah	JV	JV
iku	JV	JV
biasane	JV	JV
nipu	ID	JV
pisan	JV	JV
.	O	O
Aku	JV	JV
yo	JV	JV
tau	JV	JV
ketipu	ID	JV
piyama	JV	JV
😂	O	O
200rb	ID	JV
aku	JV	JV
yo	JV	JV
gomik	JV	JV
pisan	JV	JV
tp	JV	ID
hahahaha	O	O

Dari	ID	ID
kemaren	ID	ID
packing	EN	EN
udah	ID	ID
dilist	MIX-ID-EN	MIX-ID-EN
bawa	ID	ID
apa	ID	ID
aja	ID	ID
,	O	O
mau	ID	ID
brgkt	ID	ID
uda	ID	ID
feeling	EN	EN
kek	ID	ID
ada	ID	ID
yg	ID	ID
blm	ID	ID
masuk	ID	ID
koper	ID	ID
Uda	ID	ID
ngecek	ID	ID
2x	O	O
tetep	ID	ID
ga	ID	ID
nemu	ID	ID
apa	ID	ID
yg	ID	ID
ketinggalan	ID	ID
Pas	ID	ID
uda	ID	ID
di	ID	ID
kereta	ID	ID
baru	ID	ID
sadar	ID	ID
kalo	ID	ID
mukena	ID	ID
yg	ID	ID
ketinggalan	ID	ID
😭	O	O

@TheMornin9	ID	O
mo	ID	ID
diupgrade	MIX-ID-EN	MIX-ID-EN
aja	ID	ID
oms	EN	ID
jd	ID	ID
nano	EN	ID
sim	EN	ID
,	O	O
pengen	ID	ID
dimasukin	ID	ID
ke	ID	ID
hape	EN	EN
baru	ID	ID
soalnya	ID	ID

@IaMancante	O	O
Gak	ID	ID
bisa	ID	ID
direply	MIX-ID-EN	MIX-ID-EN
please	EN	EN
jangan	ID	ID
bodong	ID	ID
!!	O	O

@realmadridindo1	O	O
Menang	ID	ID
ngetroll	MIX-ID-EN	MIX-ID-EN
,	O	O
kalo	ID	ID
kalah	ID	ID
ya	ID	ID
posting	EN	ID
Twice	EN	EN
,	O	O
admin	EN	ID
favorit	ID	ID
deh	ID	ID
pokoknya	ID	ID
🤣	O	O
https://t.co/ShO0x0YQ3p	O	ID

@aguspy_	O	O
Wehh	O	O
tak	ID	ID
hapuse	MIX-ID-JV	MIX-ID-JV
aja	ID	ID
kalo	ID	ID
gitu	ID	ID
,	O	O
canda	ID	ID
doang	ID	ID
soalnya	ID	ID

@yerimaci	O	O
@zaehuyn	O	O
SEDIH	ID	ID
HIKS	O	ID
,	O	O
DIBULLY	MIX-ID-EN	ID
TERUS	ID	ID
SAMA	ID	ID
JAEHYUN	O	ID
JLEG	ID	ID
ITU	ID	ID
😭	O	O
😭	O	O

Mbiyen	JV	O
jaman	JV	JV
urung	JV	JV
butuh	JV	ID
duit	JV	ID
banget	JV	JV
,	O	O
mlbu	JV	JV
grup	JV	JV
loker	ID	JV
mung	JV	JV
ge	JV	JV
nggolekke	JV	JV
gawean	JV	JV
kancane	JV	JV
.	O	O
Ndang	JV	JV
saiki	JV	JV
butuh	JV	ID
duit	JV	ID
malah	JV	ID
dikick	MIX-JV-EN	MIX-JV-EN
seko	JV	JV
grup	JV	JV
.	O	O
😂	O	O
Bgstmmg	ID	JV
!	O	O
😅	O	O

@kolekshit	O	O
Kamu	ID	ID
muslim	ID	ID
?	O	O
Kalo	ID	ID
muslim	ID	ID
banyakin	ID	ID
istighfar	ID	ID
,	O	O
sorry	EN	EN
kalo	ID	ID
keliatan	ID	ID
agamis	ID	ID
banget	ID	ID
tapi	ID	ID
ini	ID	ID
ampuh	ID	EN
.	O	O
Soalnya	ID	ID
kalo	ID	ID
iri	ID	ID
tuh	ID	ID
bener	ID	ID
bener	ID	ID
kelakuan	ID	O
setan	ID	ID
banget	ID	ID
karna	ID	ID
bikin	ID	ID
toxic	EN	EN
.	O	O

@andrypriyanta	O	O
Adoh	JV	ID
bang	JV	ID
.	O	O
Perjalanane	MIX-ID-JV	MIX-ID-JV
soko	JV	JV
solo	O	ID
baru	O	ID
hampir	ID	ID
sejam	ID	ID
setengah	ID	ID
:(	O	O

@toastcrunchie	O	O
Exhibist	EN	JV
yo	JV	JV
de	JV	JV
,	O	O
sing	JV	JV
kuat	JV	JV
de	JV	JV
,	O	O
akeh	JV	JV
wong	JV	JV
edan	JV	JV
saiki	JV	JV
.	O	O
tenangke	MIX-ID-JV	MIX-ID-JV
pikir	JV	JV
sik	JV	JV
.	O	O
suk	JV	JV
nek	JV	JV
ktm	JV	JV
wong	JV	JV
ngono	JV	JV
neh	JV	JV
gajul	JV	JV
kantung	JV	JV
menyane	JV	JV
ae	JV	JV

@BTS_twt	O	O
Sebelumnya	ID	ID
,	O	O
i	EN	EN
have	EN	EN
a	EN	EN
friend	EN	EN
and	EN	EN
she’s	EN	EN
my	EN	EN
roommate	EN	EN
for	EN	EN
one	EN	EN
month	EN	EN
.	O	O
Dia	ID	ID
yang	ID	ID
ngajak	ID	ID
aku	ID	ID
untuk	ID	ID
satu	ID	ID
kost	ID	ID
,	O	O
tapi	ID	ID
dia	ID	ID
yang	ID	ID
ninggalin	ID	ID
aku	ID	ID
sendiri	ID	ID
di	ID	ID
kost	ID	ID
dan	ID	ID
dia	ID	ID
pindah	ID	ID
ke	ID	ID
kostan	ID	ID
lain	ID	ID
.	O	O
Aku	ID	ID
sudah	ID	ID
tanya	ID	ID
ke	ID	ID
dia	ID	ID
kok	ID	ID
yoon	O	ID
,	O	O
apa	ID	ID
aku	ID	ID
ada	ID	ID
salah	ID	ID
.	O	O
But	ID	EN
,	O	O
dia	ID	ID
jawab	ID	ID
nggak	ID	ID
ada	ID	ID
kok	ID	ID
.	O	O

ngakakkk	ID	O
bgt	ID	ID
gatau	ID	ID
caranya	ID	ID
ngepin	MIX-ID-EN	MIX-ID-EN
tweet	EN	EN
di	ID	ID
space	EN	ID
😭	O	O
🙏	O	O
🏻	O	O

Terlepas	ID	ID
dr	ID	ID
itu	ID	ID
keputusan2	ID	ID
wasit	ID	ID
ini	ID	ID
geblek	ID	ID
juga	ID	ID
..	O	O
pelanggaran	ID	ID
last	EN	EN
man	EN	O
standing	EN	O
vs	EN	EN
Lukaku	O	O
gak	ID	ID
kartu	ID	ID
merah	ID	ID
,	O	O
handball	EN	EN
jelas	ID	ID
bgt	ID	ID
juga	ID	ID
gak	ID	ID
pinalty	EN	ID
+	O	O
kuning	ID	ID
kedua	ID	ID
😂	O	O
gak	ID	ID
ngecek	ID	ID
VAR	EN	ID
lagi	ID	ID
..	O	O
biar	ID	ID
match	EN	EN
seru	ID	ID
?	O	O
We	EN	EN
do	EN	EN
n't	EN	EN
need	EN	EN
seru	ID	ID
,	O	O
we	EN	EN
need	EN	EN
a	EN	EN
better	EN	EN
luck	EN	EN
~	O	O

Disuruh	ID	ID
kirim	ID	ID
dm	EN	EN
padahal	ID	ID
dm	EN	EN
sebelumnya	ID	ID
ga	ID	ID
dijawab	ID	ID
,	O	O
diaccept	MIX-ID-EN	MIX-ID-EN
aja	ID	ID
kaga	ID	ID
gjls	ID	ID

@ikhul	O	O
@jawasastra	O	O
Pertama	ID	JV
mlebu	JV	JV
suroboyo	O	O
,	O	O
di	JV	JV
takoni	JV	JV
mbek	JV	JV
penjuale	MIX-ID-JV	MIX-ID-JV
"	O	O
iwake	JV	JV
opo	JV	JV
mas	JV	JV
?"	O	O
Aku	JV	JV
bingung	JV	JV
le	JV	JV
njawab	JV	JV
,	O	O
arep	JV	JV
tak	JV	JV
jawab	JV	JV
iwak	JV	JV
nila	JV	O
wedi	JV	JV
salah	JV	JV
,	O	O
jebul	JV	JV
iwak	JV	JV
ki	JV	JV
maksude	JV	JV
lawuhe	JV	JV
opo	JV	JV
Wkwkwk	O	O

Udah	ID	ID
hopeless	EN	EN
bgt	ID	ID
lah	ID	ID
,	O	O
serah	ID	ID
mo	ID	ID
ga	ID	ID
lewat	ID	ID
rt	EN	EN
deals	EN	EN
lewat	ID	ID
gw	ID	ID
done	EN	EN
with	EN	EN
u	EN	EN
.	O	O
Cukup	ID	ID
sy	ID	ID
stresnya	ID	ID
.	O	O
Ga	ID	ID
lagi	ID	ID
.	O	O

@aqu_mpushink	O	O
@laragives	O	O
@hourlyprize	O	O
he	JV	EN
lalii	JV	O
,	O	O
ulang2	ID	O
tak	JV	JV
hapuse	MIX-ID-JV	MIX-ID-JV

@Kilo_Union	O	O
@monstreza	O	O
😂	O	O
😂	O	O
😂	O	O
tolong	ID	ID
direminder	MIX-ID-EN	MIX-ID-EN
yaaa	ID	ID

@tulong8807	O	O
@singgenatalah	O	O
seru	ID	ID
sih	ID	ID
emamg	ID	ID
hotelnya	ID	ID
buat	ID	ID
diexplore	MIX-ID-EN	MIX-ID-EN
,	O	O
areanya	ID	O
juga	ID	ID
sejuk	ID	ID
dan	ID	ID
rimbun	ID	ID
,	O	O
agak	ID	ID
masuk	ID	ID
dr	ID	ID
jalan	ID	ID
utama	ID	ID
.	O	O
Tapi	ID	ID
kalo	ID	ID
seru-seruan	ID	ID
nyari	ID	ID
ribut	ID	ID
sama	ID	ID
setan	ID	ID
,	O	O
engga	ID	ID
dulu	ID	ID
deh	ID	ID
..	O	O
😅	O	O

Foto	ID	O
ini	ID	ID
tadi	ID	ID
discreenshot	MIX-ID-EN	MIX-ID-EN
pas	ID	ID
perform	EN	EN
dan	ID	ID
aku	ID	ID
ngecapture	MIX-ID-EN	EN
moment	EN	EN
di	ID	ID
mana	ID	ID
yeonjun	O	O
senyum	ID	ID
seindah	ID	ID
ini	ID	ID
ke	ID	ID
MOA	O	ID
.	O	O
Dia	ID	ID
bersyukur	ID	ID
banget	ID	ID
bisa	ID	ID
ketemu	ID	ID
MOA	O	ID
.	O	O
Senyumnya	ID	ID
aja	ID	ID
udh	ID	ID
keliatan	ID	ID
kalo	ID	ID
dia	ID	ID
sebahagia	ID	ID
itu	ID	ID
🥺	O	O
❤	O	O
https://t.co/FMlL2o4flr	O	ID

markitung	ID	O
mari	ID	ID
kita	ID	ID
tunggu	ID	ID
doyie	ID	ID
ngebubbleeee	MIX-ID-EN	ID
.	O	O
katanya	ID	ID
mau	ID	ID
ngechat	MIX-ID-EN	MIX-ID-EN
malem	ID	ID
inii	ID	ID
wkwkwk	O	O

Aku	ID	JV
mau	ID	JV
break	EN	EN
!	O	O
|	O	O
kok	ID	ID
gt	ID	ID
?	O	O
aku	ID	ID
masih	ID	ID
sayang	ID	ID
kamu	ID	ID
,	O	O
jgn	ID	ID
seenaknya	ID	ID
mutusin	ID	ID
gitu	ID	ID
aja	ID	ID
dong	ID	ID
|	O	O
perutku	ID	O
mules	ID	O
aku	ID	ID
mau	ID	ID
break	EN	EN
dulu	ID	ID
|	O	O
oh	ID	ID
!!	O	O
(˘̶̀••˘̶́")	O	O

Jadi	ID	ID
meng-halu	ID	ID
gue	ID	ID
..	O	O
Bisa	ID	ID
gak	ID	ID
sih	ID	ID
suatu	ID	ID
saat	ID	ID
nanti	ID	ID
gue	ID	ID
pengen	ID	ID
ketemu	ID	ID
P'Mew	O	ID
,	O	O
N'Gulf	O	ID
,	O	O
Ai	O	ID
Bai	O	ID
,	O	O
N'Win	O	ID
disaat	ID	ID
mereka	ID	ID
gak	ID	ID
jadi	ID	ID
artis	ID	ID
😣	O	O
Kalau	ID	ID
bisa	ID	ID
ketemu	ID	ID
mereka	ID	ID
,	O	O
dan	ID	ID
mereka	ID	ID
masih	ID	ID
artis	ID	ID
kayak	ID	ID
gak	ID	ID
puas	ID	ID
aja	ID	ID
gituu	ID	ID
..	O	O
karena	ID	ID
pasti	ID	ID
di	ID	ID
batas	ID	ID
waktu	ID	ID
ketemu	ID	ID
nya	ID	ID
#curhatanfans	O	ID

Plis	EN	EN
ini	ID	ID
film	ID	ID
ku	ID	ID
kira	ID	ID
kau	ID	ID
rumah	ID	ID
ratenya	MIX-ID-EN	MIX-ID-EN
2/10	O	ID
dah	ID	ID
.	O	O
gajelas	ID	ID
banget	ID	ID
uh	O	ID
kesal	ID	ID
!	O	O

@dayeniii	O	O
Gw	ID	ID
aja	ID	ID
sampai	ID	ID
keleyengan	ID	ID
ampir	ID	ID
masuk	ID	ID
got	ID	ID
dulu	ID	ID

ya	ID	ID
allah	O	O
mak	ID	ID
nya	ID	ID
cerita	ID	ID
anaknya	ID	ID
diajak	ID	ID
temen	ID	ID
ke	ID	ID
luar	ID	ID
kota	ID	ID
nginep	ID	ID
di	ID	ID
hotel	ID	ID
.	O	O
cerita	ID	ID
ke	ID	ID
para	ID	ID
warga	ID	ID
,	O	O
coba	ID	ID
maknya	ID	ID
tau	ID	ID
storynya	MIX-ID-EN	MIX-ID-EN
semalem	ID	ID
😭	O	O
😭	O	O
😭	O	O
apa	ID	ID
bakal	ID	ID
cerita	ID	ID
juga	ID	ID
?	O	O

wkwkwk	O	O
..	O	O
nasibbb	ID	O
RT	EN	EN
@juwita_maharani:	O	O
Podo	JV	JV
.	O	O
Padahal	ID	ID
wis	JV	JV
direminder	MIX-JV-EN	MIX-ID-EN
.	O	O
RT	EN	EN
@jonathangilang:	O	O
Agnes	O	O
Monica	O	O
dadi	JV	JV
Zoro	O	O
...	O	O
#telatnonton	O	O
#afu	O	O

Ngapa	ID	O
stiap	ID	O
temen	ID	ID
bles	ID	ID
chat	EN	EN
singkat	ID	ID
atau	ID	ID
huruf	ID	ID
akhirnya	ID	ID
ga	ID	ID
pnjg	ID	ID
gua	ID	ID
slalu	ID	ID
overthingking	EN	ID
dia	ID	ID
lgi	ID	ID
marah	ID	ID
sama	ID	ID
gua	ID	ID
dia	ID	ID
lagi	ID	ID
gasuka	ID	ID
sama	ID	ID
gua	ID	ID
hfttt	O	EN
i'm	EN	EN
f	EN	EN
tired	EN	EN
of	EN	EN
this	EN	EN
feeling	EN	EN

@sicepat_ekspres	O	O
Tolong	ID	ID
direminder	MIX-ID-EN	MIX-ID-EN
kurirnya	ID	ID
min	ID	ID
,	O	O
kalau	ID	ID
memang	ID	ID
tdk	ID	ID
bisa	ID	ID
pick	EN	EN
up	EN	EN
,	O	O
tdk	ID	ID
usah	ID	ID
ditulis	ID	ID
narasi	ID	ID
seperti	ID	ID
itu	ID	ID
,	O	O
biar	ID	ID
nanti	ID	ID
otomatis	ID	ID
kurir	ID	ID
selanjutnya	ID	ID
yg	ID	ID
pick	EN	EN
up	EN	EN
,	O	O
jadi	ID	ID
kami	ID	ID
selaku	ID	ID
seller	EN	EN
tidak	ID	ID
ditanya2	ID	ID
komplen	ID	ID
gara2	ID	ID
barang	ID	ID
blm	ID	ID
siap	ID	ID
kirim	ID	ID
,	O	O
padahal	ID	ID
kurirnya	ID	ID
yg	ID	ID
tidak	ID	ID
muncul	ID	ID
pick	EN	EN
up	EN	EN
barang	ID	ID
.	O	O
Thx	EN	ID
.	O	O

@agusiryanto	O	O
mas	O	JV
agus	O	JV
,	O	O
yen	JV	JV
dasine	JV	JV
wis	JV	JV
ketemu	JV	JV
sekalian	ID	ID
langsung	ID	ID
dimasuke	MIX-ID-JV	MIX-ID-JV
tas	ID	JV
ya	ID	ID
,	O	O
soale	JV	JV
besok	ID	ID
ana	JV	JV
jame	JV	JV
pak	O	ID
durnadi	O	ID
.	O	O
hehe	O	O

@RGazara	O	O
what	EN	EN
?	O	O
aja	JV	ID
ngawur	JV	JV
koe	JV	JV
han	O	O
-____-	O	JV

@ndagels	O	O
bener	ID	ID
pack	ID	EN
tgl	ID	ID
30	O	O
sore	ID	JV
order	ID	ID
,	O	O
tgl	ID	JV
31	O	JV
maghrib	ID	JV
wes	JV	JV
tekan	JV	JV
orderane	MIX-ID-JV	MIX-ID-JV
😭	O	O
🙏	O	O

kalo	ID	ID
sekelas	ID	ID
hyunjin	O	ID
ratenya	MIX-ID-EN	MIX-ID-EN
kira	ID	ID
kira	ID	ID
brp	ID	ID
ya	ID	ID
sekali	ID	ID
post	EN	EN

Today's	EN	O
tarawih	ID	EN
I	EN	EN
made	EN	EN
new	EN	EN
friends	EN	EN
!	O	O
"	O	O
Kalau	ID	ID
sholat	ID	ID
di	ID	ID
luar	ID	ID
mukenahnya	ID	ID
bisa	ID	ID
terbang	ID	ID
terbang	ID	ID
"	O	O
"	O	O
Mbak	ID	O
sdh	ID	ID
besar	ID	ID
jd	ID	ID
sajadahnya	ID	ID
besar	ID	ID
,	O	O
aku	ID	ID
masih	ID	ID
kecil	ID	ID
ya	ID	ID
sajadahnya	ID	ID
kecil	ID	ID
"	O	O
(	O	O
literally	EN	EN
sajadah	ID	ID
dia	ID	ID
seperempat	ID	ID
dr	ID	ID
sajadahku	ID	ID
)	O	O
Tp	ID	ID
mereka	ID	ID
pinter	ID	ID
bgt	ID	ID
,	O	O
kalau	ID	ID
pas	ID	ID
sholat	ID	ID
anteng	ID	ID
.	O	O
Gemess	ID	ID

Maine	JV	JV
timnas	ID	JV
Indonesia	O	O
luwih	JV	JV
apik	JV	JV
timbang	JV	JV
AS	O	EN
Roma	O	O
.	O	O
Jujur	ID	ID
.	O	O

Seneng	ID	ID
banget	ID	ID
liat	ID	ID
mainnya	ID	ID
BakRi	O	O
,	O	O
tmbh	ID	ID
seneng	ID	ID
lagi	ID	ID
karena	ID	ID
stidaknya	ID	ID
sdh	ID	ID
ada	ID	ID
pelapis	ID	ID
dari	ID	ID
The	O	EN
Minions	O	EN
yang	ID	ID
nggak	ID	ID
kalah	ID	ID
sat	O	O
set	O	O
sat	O	O
set	O	O
,	O	O
well	EN	EN
done	EN	EN
team	EN	EN
,	O	O
bring	EN	EN
back	EN	EN
the	EN	EN
title	EN	EN
🔥	O	O
🔥	O	O

@MinMinCold	O	O
Akwkwkwkwkwkkw	O	ID
story-nya	MIX-ID-EN	MIX-ID-EN
kyk	ID	ID
