Word	True	Predict
secara	ID	ID
langsung	ID	ID
&	O	O
amp	O	O
;	O	O
menyetujui	ID	ID
reschedule	EN	EN
https://t.co/A8XqS5ysiv	O	O

@Milkywaymu_	O	O
bentar	ID	ID
tak	ID	ID
carine	MIX-ID-JV	MIX-ID-JV

@prase_	O	O
Wes	JV	JV
mending	JV	JV
dikick	MIX-JV-EN	MIX-JV-EN
seko	JV	JV
grup	JV	JV
penak	JV	JV
hha	O	JV

@YJM00HEIM	O	O
Gak	ID	ID
usah	ID	ID
on	EN	EN
dulu	ID	ID
,	O	O
tapi	ID	ID
accnya	MIX-ID-EN	MIX-ID-EN
jangan	ID	ID
dilogout	MIX-ID-EN	MIX-ID-EN
.	O	O
Besok	ID	ID
follow	EN	EN
follow	EN	EN
lagi	ID	ID
🥺	O	O

Selama	ID	ID
nggak	ID	ID
over	EN	EN
kayak	ID	ID
dulu	ID	ID
I	EN	EN
experienced	EN	EN
they	EN	EN
didn't	EN	EN
allow	EN	EN
me	EN	EN
to	EN	EN
have	EN	EN
some	EN	EN
friends	EN	EN
because	EN	EN
they	EN	EN
think	EN	EN
I'm	EN	EN
flirtatious	EN	EN
.	O	O
Padahal	ID	ID
sebenarnya	ID	ID
itu	ID	ID
excuse	EN	EN
dia	ID	ID
for	EN	EN
being	EN	EN
insecure	EN	EN
,	O	O
and	EN	EN
they	EN	EN
admitted	EN	EN
it	EN	EN
.	O	O
But	EN	EN
once	EN	EN
again	EN	EN
,	O	O
kalo	ID	ID
disuruh	ID	ID
milih	ID	ID
aku	ID	ID
bakal	ID	ID
prefer	EN	EN

@pearceinv	O	ID
direport	MIX-ID-EN	MIX-ID-EN
aja	ID	ID
deh	ID	ID
yang	ID	ID
begituan	ID	ID
,	O	O
pernah	ID	ID
temu	ID	ID
beginian	ID	ID
tapi	ID	ID
film	ID	ID
lain	ID	ID
.	O	O
dah	ID	ID
tau	ID	ID
ngerekam	ID	ID
itu	ID	ID
dah	ID	ID
ngelanggar	ID	ID
hak	ID	ID
cipta	ID	ID
hdeh	ID	O

Btw	EN	EN
w	ID	ID
tbh	EN	EN
ya	ID	ID
masih	ID	ID
terheran2	ID	ID
,,,	O	O
tiap	ID	ID
pada	ID	ID
ke	ID	ID
turki	O	ID
tuh	ID	ID
pada	ID	ID
bilang	ID	ID
nemu	ID	ID
kucing	ID	ID
dimana2	ID	ID
kan	ID	ID
.	O	O
Tapi	ID	ID
dulu	ID	ID
w	ID	ID
ga	ID	ID
inget	ID	ID
samsek	ID	ID
ada	ID	ID
nemu	ID	ID
kucing	ID	ID
disana	ID	ID
sumpah	ID	ID
…	O	O
…	O	O
baru	ID	ID
ngetrend	MIX-ID-EN	MIX-ID-EN
kucing	ID	ID
keluar	ID	ID
apa	ID	ID
gmn	ID	ID
sik	ID	ID
😭	O	O

@renegadeofc	O	O
@moviemenfes	O	O
Oalah	ID	ID
tak	ID	ID
kira	ID	ID
ratenya	MIX-ID-EN	MIX-ID-EN
yang	ID	ID
bebas	ID	ID
😂	O	O

@pitike17	O	O
Ini	ID	ID
ngeload	MIX-ID-EN	MIX-ID-EN
notif	ID	ID
aja	ID	ID
masih	ID	ID
lama	ID	ID
ternyata	ID	ID

@ask_AXIS	O	O
sinyal	ID	ID
axis	O	O
iki	JV	JV
melok	JV	JV
lockdown	EN	JV
sisan	JV	JV
ta	JV	JV
?	O	O
Ket	JV	JV
dino	JV	JV
minggu	O	ID
cak	JV	JV
sampek	JV	JV
saiki	JV	JV
lemot	JV	JV
puol	JV	JV
wa	O	O
/	O	O
ig	O	O
slow	EN	O
respon	ID	ID
,	O	O
youtube	O	O
ambek	JV	JV
browsing	EN	EN
loadinge	MIX-JV-EN	MIX-JV-EN
muter	ID	O
ae	JV	JV
,	O	O
ga	JV	JV
isok	JV	JV
ngegame	MIX-JV-EN	MIX-JV-EN
,	O	O
piye	JV	JV
iki	JV	JV
jal	JV	JV
?	O	O
Percuma	ID	JV
dm	EN	EN
responne	MIX-ID-JV	JV
yo	JV	JV
podo	JV	JV
ae	JV	JV
mbulet	JV	JV

Yah	ID	O
beginilah	ID	O
paket	ID	ID
gaul	ID	ID
,	O	O
aplikasi	ID	ID
ngegaul	ID	ID
socmed	EN	EN
+	O	O
chatting	EN	EN
lancar	ID	ID
.	O	O
Giliran	ID	ID
ngebrowsing	MIX-ID-EN	MIX-ID-EN
web	EN	EN
penting	ID	ID
ogah2an	ID	EN
.	O	O

@cuwieey	O	O
semangat	ID	ID
meyi	O	O
,	O	O
jangan	ID	ID
ngeblank	MIX-ID-EN	MIX-ID-EN
???	O	O

@secgron	O	O
@IndiHome	O	O
1.	O	O
Mahal	ID	ID
2.	O	O
Upload	EN	EN
download	EN	EN
1:4	O	EN
(	O	O
plis	EN	EN
euy	O	O
udah	ID	ID
2022	O	O
)	O	O
3.	O	O
Lemot	O	ID
,	O	O
sering	ID	ID
gangguan	ID	ID
bagkan	ID	ID
streaming	EN	EN
720	O	ID
buffer	EN	O
tiap	ID	ID
5	O	O
detik	ID	ID
.	O	O
4.	O	O
Throttling	EN	ID
(	O	O
siapa	ID	ID
pengguna	ID	ID
indihome	O	O
yang	ID	ID
ga	ID	ID
throttling	EN	ID
)	O	O
apalagi	ID	ID
pas	ID	ID
abis	ID	ID
FUP	EN	EN
5.	O	O
Monopoli	ID	ID
.	O	O
Sumpah	ID	ID
ini	ID	ID
monopoli	ID	ID
jaringan	ID	ID
wilayah	ID	ID
absurd	ID	ID
bgt	ID	ID
.	O	O

Mbayar	JV	O
larang	JV	JV
larang	JV	JV
.	O	O
Lemote	JV	JV
ra	JV	JV
karuan	JV	JV
@IndiHome	O	O
pie	JV	JV
to	JV	JV
tel	O	O

menurut	ID	ID
gw	ID	ID
sih	ID	ID
2521	O	O
ini	ID	ID
sad	EN	EN
ending	EN	EN
.	O	O
gimana	ID	ID
engga	ID	ID
?	O	O
sebenernya	ID	ID
mereka	ID	ID
masih	ID	ID
saling	ID	ID
cinta	ID	ID
kan	ID	ID
?	O	O
tp	ID	ID
mereka	ID	ID
emg	ID	ID
ga	ID	ID
ditakdirkan	ID	ID
bersama	ID	ID
😫	O	O
😫	O	O
apalagi	ID	ID
pas	ID	ID
heedo	O	O
baca	ID	ID
balesan	ID	ID
diary	EN	O
yijin	O	O
katanya	ID	ID
nyesel	ID	ID
:"(	O	ID
i'm	EN	EN
not	EN	EN
okay	EN	EN
with	EN	EN
this	EN	EN
ending	EN	EN
:")	O	O
https://t.co/3IGi9f0VBf	O	ID

@gigitstata	O	O
@inkpunkdumb	O	O
@dantebravo47	O	O
@maswhaw	O	O
@txtfromsoc	O	O
@Isi_Sendiri_	O	O
@yashdaddy_	O	O
@r0xelana	O	JV
@qlarinett	O	O
@myname_anggy	O	O
@ardiglemmbyor	O	JV
@BanideyS	O	JV
@nandanovitanz	O	JV
@kaambing	O	O
@nobururaito	O	O
@kozialdik	O	O
Perjalanane	MIX-ID-JV	MIX-ID-JV
adoh	JV	JV
,	O	O
luweh	JV	JV
adoh	JV	JV
soko	JV	JV
mas	O	JV
acong	O	O
soal	JV	JV
.	O	O
e	JV	JV

@PhoenicisAlpha	O	O
Tp	ID	ID
ena	ID	ID
kalo	ID	ID
ada	ID	ID
keperluan	ID	ID
ngeprint	MIX-ID-EN	MIX-ID-EN
dadakan	ID	ID
😂	O	O
😂	O	O

@myXL	O	O
@myXLCare	O	O
knp	ID	ID
xl	O	O
skr	ID	ID
jd	ID	ID
susah	ID	ID
signal	EN	EN
ya	ID	ID
,	O	O
dan	ID	ID
download	EN	EN
paling	ID	ID
banter	ID	ID
70kbps	EN	O
.	O	O
Sangat	ID	JV
disayangkan	ID	O

Pantes	ID	ID
dari	ID	ID
kemarin	ID	ID
gue	ID	ID
ngegumam	ID	ID
just	EN	EN
as	EN	EN
usual	EN	EN
terusss	ID	EN
.	O	O

Bagus	ID	ID
bener	ID	ID
IHSG	ID	ID
Udah	ID	ID
kembali	ID	ID
ke	ID	ID
level	ID	EN
di	ID	ID
high	EN	EN
2018	O	O
https://t.co/hh1domfT8F	O	O

@fzgitara	O	O
Masalahnya	ID	ID
devicenya	MIX-ID-EN	MIX-ID-EN
tida	ID	ID
murah	ID	ID
bapa	ID	ID
wkwk	O	O
..	O	O
eh	JV	ID
fcp	EN	O
gratisan	JV	O
ngono	JV	JV
piye	JV	JV
ca	O	O
nginstalle	MIX-JV-EN	MIX-JV-EN
?	O	O

@lvckybastard	O	O
@aanpoad_	O	O
Gek	JV	JV
diclearke	MIX-JV-EN	MIX-JV-EN
nek	JV	JV
ono	JV	JV
masalah	JV	JV
..	O	O
Ben	JV	JV
ora	JV	JV
keterusan	ID	JV
...	O	O

@ucglyducking	O	O
diprintke	MIX-JV-EN	MIX-JV-EN
logo	ID	ID
PDIP	O	O
bro	EN	EN

Sisi	ID	O
gelap	ID	ID
kerja	ID	ID
di	ID	ID
korporat	ID	ID
Lagi	ID	ID
enak2	ID	ID
bikin	ID	ID
laporan	ID	ID
,	O	O
mati	ID	ID
lampu	ID	ID
Mana	ID	ID
belum	ID	ID
disave	MIX-ID-EN	MIX-ID-EN

okay	EN	EN
SO	EN	EN
THIS	EN	EN
AU	EN	EN
IS	EN	O
GOING	EN	O
OUT	EN	EN
OF	EN	EN
WHAT	EN	EN
I	EN	EN
EXPECTED	ID	EN
direkomen	ID	EN
suruh	ID	ID
baca	ID	ID
dan	ID	ID
emang	ID	ID
gemes	ID	ID
bgt	ID	ID
rancuya	ID	ID
selalu	ID	ID
suka	ID	ID
CUMA	ID	ID
KALO	ID	ID
CAST	EN	ID
NYA	ID	ID
JOHNNY	O	ID
GUE	ID	ID
MAKIN	ID	ID
GILA	ID	ID
ADUH	ID	ID
GIMANA	ID	ID
INI	ID	ID
NAKSIR	ID	ID
BGT	ID	ID

MAKSUDNYA	ID	O
KEK	ID	ID
PLS	EN	ID
LAH	ID	ID
ENDINGNYA	MIX-ID-EN	MIX-ID-EN
JANGAN	ID	ID
ANEH	ID	ID
..	O	O
SI	ID	ID
YIJIN	O	ID
UDH	ID	ID
NGUNKAPIN	ID	EN
PERASAANNYA	ID	O
AND	EN	EN
HEEDO	O	O
SM	ID	O
YIJIN	O	ID
KEK	ID	ID
LUCU	ID	ID
BGT	ID	ID
CHEMISTRYNYA	MIX-ID-EN	ID
BAGUS	ID	ID
.	O	O
INI	ID	ID
CERITA	ID	ID
UDH	ID	ID
MULUS	ID	ID
BGT	ID	ID
KLO	ID	ID
MISAL	ID	EN
ENDINGNYA	MIX-ID-EN	MIX-ID-EN
JLEG	ID	EN
GW	ID	ID
HARUS	ID	ID
APA	ID	ID
?@?#?=?÷?=	O	ID
5	O	O
?/?	O	ID
3	O	O
?/	O	ID
Tvn	O	EN
gw	ID	ID
gedebuk	ID	ID
dada	ID	ID
lo	ID	ID
ampe	ID	ID
bunyi	ID	ID
intro	ID	O
netflix	O	O

@desygenoveva_	O	O
hpne	MIX-JV-EN	MIX-JV-EN
rusak	JV	JV

@614chbkist	O	O
Aku	ID	ID
gabut	ID	ID
ini	ID	ID
tak	ID	ID
carine	MIX-ID-JV	MIX-ID-JV
namanya	ID	ID
kyungho	O	O
https://t.co/bGvXGkjLyT	O	O

@bodykayajihyo	O	O
+	O	O
yijin	O	O
ambisius	ID	O
dan	ID	ID
cita2	ID	ID
utamanya	ID	ID
"	O	O
bersatu	ID	ID
lagi	ID	ID
sama	ID	ID
keluarga	ID	ID
dia	ID	ID
".	O	O
Iya	ID	ID
kesempatan	ID	ID
emas	ID	ID
banget	ID	ID
yg	ID	ID
kebetulan	ID	ID
harus	ID	ID
nyakitin	ID	ID
mereka	ID	ID
..	O	O
Tapi	ID	ID
ya	ID	ID
sebenernya	ID	ID
gk	ID	ID
sama	ID	ID
yijin	O	O
pun	ID	ID
yurim	O	O
pun	ID	ID
bakal	ID	ID
dibully	MIX-ID-EN	MIX-ID-EN
.	O	O
Eps	ID	ID
kemarin	ID	ID
kita	ID	ID
ketawa	ID	ID
yah	ID	ID
eh	ID	ID
tadi	ID	ID
malam	ID	ID
sedih	ID	ID
..	O	O
Sungguh	ID	ID
bagus	ID	ID
!	O	O

tanyarl	MIX-ID-EN	ID
jadi	ID	ID
td	ID	ID
gw	ID	ID
ngucapin	ID	ID
temen	ID	ID
gw	ID	ID
yg	ID	ID
lolos	ID	ID
snmptn	ID	ID
di	ID	ID
ig	O	O
,	O	O
tp	ID	ID
story	EN	EN
gw	ID	ID
ga	ID	ID
di	ID	ID
repost	EN	EN
,	O	O
trus	ID	ID
temen	ID	ID
dia	ID	ID
yg	ID	ID
lain	ID	ID
yg	ID	ID
baru	ID	ID
post	EN	EN
di	ID	ID
storynya	MIX-ID-EN	MIX-ID-EN
lgsg	ID	ID
direpostnya	MIX-ID-EN	ID
,	O	O
udah	ID	ID
1	O	O
jam	ID	ID
gw	ID	ID
post	EN	EN
dan	ID	ID
belum	ID	ID
ada	ID	ID
tanda2	ID	ID
dia	ID	ID
mau	ID	ID
repost	EN	EN
,	O	O
hapus	ID	ID
ga	ID	ID
ya	ID	ID
?	O	O
Malu	ID	ID
bgt	ID	ID
gw	ID	ID
ngerasa	ID	ID
sok	ID	ID
deket	ID	ID
sm	ID	ID
dia	ID	ID

@rachmaa12	JV	O
yo	JV	JV
ndelok	JV	JV
ae	JV	JV
film'e	JV	JV
mari	JV	ID
dicopy	MIX-JV-EN	MIX-JV-EN
opo	JV	JV
durung	JV	JV

@Arine_FebrinaS	O	O
durung	JV	JV
,	O	O
modul	ID	JV
ku	ID	JV
isih	JV	JV
dicopy	MIX-ID-EN	MIX-JV-EN

@BadmintonTalk	O	O
JOJO	O	ID
SARANGHAEEEE	O	ID
JO	O	ID
GILE	ID	ID
MAKIN	ID	ID
MANTEP	ID	ID
ITU	ID	ID
DEFENSENYA	MIX-ID-EN	MIX-ID-EN
KEREN	ID	ID
!!	O	O
semoga	ID	ID
besok	ID	ID
juara	ID	ID
aminnnnn	ID	ID
https://t.co/6cvNX6q72J	O	O

@riskaoktaviaaa	O	O
Live	EN	O
delay	EN	EN
itu	ID	ID
acara	ID	ID
live	EN	EN
tp	ID	ID
disiararinnya	ID	ID
gk	ID	ID
sesuai	ID	ID
sama	ID	ID
waktu	ID	ID
onair	EN	ID
sebenarnya	ID	ID
karena	ID	ID
faktor	ID	ID
acara	ID	ID
yang	ID	ID
hits	EN	EN
jadi	ID	ID
didelay	MIX-ID-EN	MIX-ID-EN

@unsaidtrash	O	O
iya	ID	ID
kayak	ID	ID
gitu	ID	ID
sihhh	ID	ID
bener	ID	ID
..	O	O
tp	ID	ID
kadang	ID	ID
aja	ID	ID
lihat	ID	ID
pembahasan	ID	EN
ga	ID	ID
mudeng	ID	ID
:(..	O	O
soal	ID	ID
utbk	ID	ID
bener	ID	ID
bener	ID	ID
high	EN	EN
level	EN	EN
gitu	ID	ID
..	O	O
mau	ID	ID
jam	ID	ID
tambahan	ID	ID
les	ID	ID
juga	ID	ID
ga	ID	ID
sempet	ID	ID
,	O	O
sekolah	ID	ID
lama	ID	ID
bgt	ID	ID
sampe	ID	ID
sore	ID	ID
,	O	O
tugas	ID	ID
banyak	ID	ID
..	O	O
gasempet	ID	ID
belajar	ID	ID
intens	ID	ID
buat	ID	ID
utbk	ID	ID
:(	O	O

FAK	EN	O
DISURUH	ID	O
NGELIKE	MIX-ID-EN	O
POSTINGAN	MIX-ID-EN	ID
DI	ID	ID
IG	O	O
SEKOLAH	ID	ID
TRS	ID	ID
SS	EN	EN
,	O	O
DI	ID	ID
KRIIM	ID	ID
KE	ID	ID
GC	O	EN
,	O	O
AH	ID	ID
MALES	ID	ID
IG	O	O
KETAUAN	ID	ID
TEMEN	ID	ID
ANJEINGGG	ID	ID

Alhamdulillah	ID	ID
,	O	O
akhirnya	ID	ID
aku	ID	ID
bisa	ID	ID
win	EN	JV
di	ID	ID
buna	O	ID
@prctiu	O	O
,	O	O
terimakasih	ID	ID
buat	ID	ID
Buna	O	ID
sama	ID	ID
admin	ID	ID
@BunaClaim	O	EN
untuk	ID	ID
saldonya	ID	EN
,	O	O
and	EN	EN
sponsor	ID	ID
@IlseCrypto	O	ID
semoga	ID	ID
kalian	ID	ID
semua	ID	ID
selalu	ID	ID
diberikan	ID	ID
kesehatan	ID	ID
,	O	O
stay	EN	EN
safe	EN	EN
juga	ID	ID
,	O	O
sekali	ID	ID
lagi	ID	ID
terimakasih	ID	ID
,	O	O
have	EN	EN
a	EN	EN
great	EN	EN
day	EN	EN
!	O	O
😁	O	O
💗	O	O
#TestiBunaR	O	O
https://t.co/JBJ28Qca56	O	O

Berarti	ID	ID
ga	ID	ID
dicut	MIX-ID-EN	MIX-ID-EN
kan	ID	ID
?	O	O
Kalo	ID	ID
di	ID	ID
cut	EN	EN
mau	ID	ID
nonton	ID	ID
pake	ID	ID
vpn	EN	EN
aja	ID	ID
🤣	O	O

nadeo	O	O
okeh	JV	JV
nesune	JV	JV
timbang	JV	JV
penyelamatane	MIX-ID-JV	MIX-ID-JV

fix	EN	EN
content	EN	EN
creator	EN	EN
yg	ID	ID
bikin	ID	ID
video	ID	ID
di	ID	ID
bln	ID	ID
ramadan	ID	ID
bkl	ID	ID
keren	ID	ID
keren	ID	ID
😆	O	O

Iki	JV	JV
to	JV	JV
wonge	JV	JV
,	O	O
tulung	JV	JV
diprintke	MIX-JV-EN	MIX-JV-EN
ditemplekne	JV	O
baliho	ID	O
ne	JV	JV
puan	O	JV

@caratstalk	O	O
GUE	ID	ID
BARU	ID	ID
SELESE	ID	ID
NONTON	ID	ID
ESCAPE	EN	ID
FROM	EN	ID
MAGADISHU	O	ID
ANJIR	ID	ID
KAN	ID	ID
HP	EN	EN
DIMATIINNNN	ID	O

hp	EN	EN
aku	ID	ID
disilent	MIX-ID-EN	MIX-ID-EN
tp	ID	ID
kalo	ID	ID
ada	ID	ID
notif	ID	ID
dari	ID	ID
kamu	ID	ID
getarnya	ID	ID
sampe	ID	ID
kehati	ID	ID

Ga	ID	ID
berhak	ID	ID
sakit	ID	ID
hati	ID	ID
juga	ID	ID
sih	ID	ID
.	O	O
Tapi	ID	ID
tiap	ID	ID
liat	ID	ID
nama	ID	ID
/	O	O
story-nya	MIX-ID-EN	MIX-ID-EN
jadi	ID	ID
sebel	ID	ID
.	O	O
Huhuuu	O	ID

@rdian2408	O	O
@mykingdomrandom	O	JV
@AminMualim	O	O
@fuego97XX	O	O
@jowoshitpost	O	O
Lagi	JV	JV
gering	JV	O
,,	O	O
moco	JV	JV
percakapane	MIX-ID-JV	MIX-ID-JV
samean	JV	JV
samean	JV	JV
marai	JV	JV
rodo	JV	JV
lali	JV	JV
le	JV	JV
gering	JV	JV
..	O	O
😂	O	O
😂	O	O

Asli	ID	JV
abis	ID	ID
apdet	EN	EN
ngapa	ID	ID
jadi	ID	ID
lambat	ID	ID
gini	ID	ID
loadingnya	MIX-ID-EN	MIX-ID-EN
wehhhh	O	O

[	O	O
cm	O	O
]	O	O
anyone	EN	EN
please	EN	EN
help	EN	EN
me	EN	EN
udah	ID	ID
dari	ID	ID
lama	ID	ID
laptop	ID	ID
aku	ID	ID
gabisa	ID	ID
dipake	ID	ID
buat	ID	ID
ketik	ID	ID
word	O	EN
bahkan	ID	ID
yg	ID	ID
lainnya	ID	ID
jg	ID	ID
ga	ID	ID
bisa	ID	ID
jd	ID	ID
cm	ID	ID
dipake	ID	ID
buat	ID	ID
nonton	ID	ID
video	ID	ID
doang	ID	ID
,	O	O
coba	ID	ID
kalian	ID	ID
liat	ID	ID
yg	ID	ID
aku	ID	ID
tandain	ID	ID
dan	ID	ID
please	EN	EN
bantuin	ID	ID
aku	ID	ID
ini	ID	ID
kenapa	ID	ID
.	O	O
aku	ID	ID
frustasi	ID	ID
bgt	ID	ID
gabisa	ID	ID
ngerjain	ID	ID
tugas	ID	ID
😭	O	O
😭	O	O
https://t.co/EpkizRB1qn	O	O

Awal	ID	ID
bulannya	ID	ID
orang-orang	ID	ID
pada	ID	ID
kena	ID	ID
prank	EN	EN
bias	ID	ID
,	O	O
temen	ID	ID
,	O	O
sampai	ID	ID
mas	ID	ID
/	O	O
mbak	ID	O
crush	O	O
.	O	O
Lah	ID	ID
awal	ID	ID
bulan	ID	ID
gue	ID	ID
diprank	MIX-ID-EN	MIX-ID-EN
nasabah	ID	EN
.	O	O
Nyes	ID	ID
banget	ID	ID
,	O	O
setan	ID	ID
.	O	O

kalo	ID	ID
ada	ID	ID
mutual	EN	EN
yang	ID	ID
sedikit	ID	ID
oleng	ID	ID
dari	ID	ID
jalur	ID	ID
,	O	O
tolong	ID	ID
diluruskan	ID	ID
lah	ID	ID
,	O	O
bukan	ID	ID
malah	ID	ID
disupport	MIX-ID-EN	MIX-ID-EN
keolengannya	ID	ID

Iya	ID	ID
betul	ID	ID
saya	ID	ID
jg	ID	ID
malas	ID	ID
beli	ID	ID
buku	ID	ID
seperti	ID	ID
itu	ID	ID
.	O	O
Perjalanan	ID	ID
sukses	ID	ID
seseorang	ID	ID
ngga	ID	ID
bisa	ID	ID
dicopy	MIX-ID-EN	MIX-ID-EN
mentah2	ID	EN
krn	ID	ID
faktor2	ID	ID
internal	ID	ID
dan	ID	ID
eksternal	ID	ID
yg	ID	ID
menyelimuti	ID	ID
kita	ID	ID
juga	ID	ID
banyak	ID	ID
yg	ID	ID
beda	ID	ID
!	O	O

Ini	ID	ID
Minhyuk	O	ID
/	O	O
SSJ	O	ID
keren	ID	ID
btul	ID	ID
defensenya	MIX-ID-EN	MIX-ID-EN
😭	O	O
👍	O	O
🏻	O	O

@CNNIndonesia	O	O
Bodo	ID	ID
amat	ID	ID
...	O	O
I	EN	EN
don't	EN	EN
care	EN	EN

@opinzx	O	O
@SmgMenfess2	O	O
Saiki	JV	JV
sik	JV	JV
ngtrend	MIX-JV-EN	ID
adu	JV	JV
nasip	JV	JV
kok	JV	JV
..	O	O
Padahal	ID	ID
mbyen	JV	ID
ngetrend'e	MIX-JV-EN	O
adu	JV	JV
jangkrik	JV	JV
..	O	O
😄	O	O
😄	O	O
😄	O	O

@Iyut___Asrie	O	O
Bajune	MIX-ID-JV	MIX-ID-JV
Yo	JV	JV
anyar	JV	JV
koyo	JV	JV
Bu	JV	ID
lurah	JV	O
🤭	O	O
😁	O	O

@gitaorbit	O	O
Pdhl	ID	ID
klo	ID	ID
e-commerce	EN	EN
yg	ID	ID
bnr	ID	ID
kan	ID	ID
shrsnya	ID	ID
larang	ID	ID
pelanggan	ID	ID
tf	ID	ID
selain	ID	ID
sistem	ID	ID
CO	EN	EN
,	O	O
eh	ID	ID
shopee	O	O
gk	ID	ID
dong	ID	ID
n	EN	EN
mlh	ID	ID
setujui	ID	ID
si	ID	ID
seller	EN	EN
yg	ID	ID
sandera	ID	ID
1	O	O
albumku	ID	ID
sblm	ID	ID
aku	ID	ID
tf	ID	ID
uang	ID	ID
itu	ID	ID
.	O	O
Akhrx	ID	ID
solusinya	ID	ID
mlh	ID	ID
aku	ID	ID
disrh	ID	ID
krm	ID	ID
balik	ID	ID
album	ID	ID
yg	ID	ID
sdh	ID	ID
kubyr	ID	ID
di	ID	ID
GO	O	O
n	EN	O
yg	ID	ID
sdh	ID	ID
ku	ID	ID
trma	ID	ID
.	O	O
Mlh	ID	ID
slm	ID	ID
bbrp	ID	ID
hr	ID	ID
ku	ID	ID
diserang	ID	ID
antek2	ID	ID

Jika	ID	ID
dibreak	MIX-ID-EN	MIX-ID-EN
kebawah	ID	ID
bisa	ID	ID
tunggu	ID	ID
di	ID	ID
area	ID	ID
580	O	O
–	O	O
560	O	ID
DYOR	O	EN
(	O	O
Do	EN	EN
Your	EN	EN
Own	EN	EN
Research	EN	EN
)	O	O
disclaimer	EN	EN
on	EN	EN
$RALS	O	ID
$MAPI	O	EN
https://t.co/c3WSXyEF7j	O	O

@1004pun_	O	O
Itu	ID	ID
bukan	ID	ID
2	O	O
pc	EN	EN
.	O	O
Cuman	ID	ID
displit	MIX-ID-EN	MIX-ID-EN
aja	ID	ID
monitornya	ID	ID
,	O	O
budget	EN	EN
motor	ID	ID
beat	O	ID
baru	ID	ID
turun	ID	ID
dealerlah	ID	ID
klo	ID	ID
tipe	ID	ID
kayak	ID	ID
gini	ID	ID

@awaspandemi	O	O
Oaaah	O	O
,	O	O
ngelink	MIX-ID-EN	MIX-ID-EN
ke	ID	ID
akun	ID	ID
lain	ID	ID
gitu	ID	ID
ya	ID	ID
?	O	O
Pengaturannya	ID	ID
sebelah	ID	ID
mana	ID	ID
?	O	O

Discroll	MIX-JV-EN	MIX-JV-EN
mudun	JV	JV
malah	JV	JV
munggah	JV	JV
-_-	O	O

Update	EN	O
$JPFA.	O	ID
Fractal	EN	O
dan	ID	ID
PC20	O	ID
sukses	ID	ID
dibreak	MIX-ID-EN	MIX-ID-EN
,	O	O
otw	EN	EN
PC55	O	EN
.	O	O
Besok	ID	ID
low	EN	EN
1750	O	ID
akan	ID	ID
jadi	ID	ID
fractal	EN	ID
bawah	ID	ID
,	O	O
bisa	ID	ID
dijadikan	ID	ID
titik	ID	ID
stoploss	EN	ID
.	O	O
https://t.co/JNjtuZUQJ5	O	ID

@jowoshitpost	O	O
wes	JV	JV
ngerti	JV	JV
nek	JV	JV
hpne	MIX-JV-EN	MIX-JV-EN
rakuat	JV	O
dinggo	JV	JV
main	JV	ID
,	O	O
kok	JV	JV
nyalahke	JV	JV
hpne	MIX-JV-EN	MIX-JV-EN
..	O	O
sing	JV	JV
rusak	JV	JV
pola	JV	ID
pikire	JV	JV

@dimsaIadim	O	O
@jogjamnfs	O	O
Jarko	JV	JV
wae	JV	JV
mas	JV	JV
,	O	O
kakean	JV	JV
drama	JV	JV
.	O	O
Nek	JV	JV
sek	JV	JV
wedok	JV	JV
ngono	JV	JV
kui	JV	JV
pengene	JV	ID
lanangane	JV	ID
nyepam	MIX-JV-EN	MIX-JV-EN
dan	ID	ID
berasa	ID	ID
dibutuhkan	ID	O
(	O	O
tapi	ID	ID
chatmu	MIX-JV-EN	ID
bakal	ID	ID
tetep	ID	ID
diabaikan	ID	ID
)	O	O
wkek	O	O

@nadiraspace	O	O
1	O	O
&	O	O
amp	O	O
;	O	O
2	O	O
belom	ID	ID
aku	ID	ID
coba	ID	ID
.	O	O
Karena	ID	ID
fokus	ID	ID
utama	ID	ID
beli	ID	ID
ini	ID	ID
buat	ID	ID
ngebersihin	ID	ID
bulu	ID	EN
anabul	ID	EN
dari	ID	ID
sofa	ID	EN
,	O	O
which	EN	EN
is	EN	EN
ternyata	ID	ID
susah	ID	ID
dan	ID	ID
nggak	ID	ID
keangkat	ID	ID
banget	ID	ID
3.	O	O
Yes	EN	EN
rambut	ID	ID
kesedot	ID	EN
.	O	O
Pasir	ID	ID
aja	ID	ID
masyuk	ID	ID
,	O	O
gimana	ID	ID
rambut	ID	ID
4.	O	O
Belom	ID	ID
coba	ID	ID
bersihin	ID	ID
,	O	O
ntar	ID	ID
lah	ID	ID
ya	ID	ID
pas	ID	ID
momen	ID	ID
bersihin	ID	ID
,	O	O
I	EN	EN
update	EN	EN
lagi	ID	ID

ono	JV	JV
sing	JV	JV
kesel	JV	JV
pingin	JV	JV
resign	EN	EN
,	O	O
ono	JV	JV
sing	JV	JV
kesel	JV	JV
golek	JV	JV
kerjo	JV	JV
,	O	O
ono	JV	JV
sing	JV	JV
kesel	JV	JV
skripsi	ID	ID
,	O	O
ono	JV	JV
sing	JV	JV
perhatiane	MIX-ID-JV	MIX-ID-JV
ngeluwihi	JV	JV
pacar	JV	JV
tapi	JV	JV
tetep	JV	JV
statuse	MIX-ID-JV	JV
mung	JV	JV
konco	JV	JV
.	O	O

